"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25348","Timepoint 1",0,49,25
"2","User #25348","Timepoint 2",0,49,25
"3","User #25348","Timepoint 3",0,49,25
"4","User #25348","Timepoint 4",0,49,25
"5","User #25348","Timepoint 5",0,49,25
"6","User #25348","Timepoint 6",0,49,25
"7","User #25348","Timepoint 7",0,49,25
"8","User #25348","Timepoint 8",0,49,25
"9","User #25348","Timepoint 9",0,49,25
"10","User #25348","Timepoint 10",0,49,25
"11","User #25348","Timepoint 11",0,49,25
"12","User #25348","Timepoint 12",0,49,25
"13","User #25348","Timepoint 13",0,49,25
"14","User #25348","Timepoint 14",0,49,25
"15","User #25348","Timepoint 15",0,49,25
"16","User #25348","Timepoint 16",0,49,25
"17","User #25348","Timepoint 17",NA,49,25
"18","User #25348","Timepoint 18",NA,49,25
"19","User #25348","Timepoint 19",NA,49,25
"20","User #25348","Timepoint 20",NA,49,25
"21","User #25348","Timepoint 21",NA,49,25
"22","User #25348","Timepoint 22",NA,49,25
"23","User #25348","Timepoint 23",NA,49,25
"24","User #25348","Timepoint 24",NA,49,25
"25","User #25348","Timepoint 25",7.3036522269249,49,25
"26","User #25348","Timepoint 26",7.1844174861908,49,25
"27","User #25348","Timepoint 27",7.05656337738037,49,25
"28","User #25348","Timepoint 28",7.06864190101624,49,25
"29","User #25348","Timepoint 29",7.35700654983521,49,25
"30","User #25348","Timepoint 30",7.17646938562393,49,25
"31","User #25348","Timepoint 31",7.20648151636124,49,25
"32","User #25348","Timepoint 32",7.03795206546783,49,25
"33","User #25348","Timepoint 33",7.44853800535202,49,25
"34","User #25348","Timepoint 34",7.42357558012009,49,25
"35","User #25348","Timepoint 35",7.26293110847473,49,25
"36","User #25348","Timepoint 36",7.34878700971603,49,25
"37","User #25348","Timepoint 37",7.52936458587646,49,25
"38","User #25348","Timepoint 38",7.34275007247925,49,25
"39","User #25348","Timepoint 39",7.31087988615036,49,25
"40","User #25348","Timepoint 40",7.4019181728363,49,25
"41","User #25348","Timepoint 41",7.21013611555099,49,25
"42","User #25348","Timepoint 42",7.0822925567627,49,25
"43","User #25348","Timepoint 43",6.96409583091736,49,25
"44","User #25348","Timepoint 44",6.89623826742172,49,25
"45","User #25348","Timepoint 45",7.26302891969681,49,25
"46","User #25348","Timepoint 46",7.10446959733963,49,25
"47","User #25348","Timepoint 47",7.18674510717392,49,25
"48","User #25348","Timepoint 48",6.88370323181152,49,25
"49","User #25348","Timepoint 49",7.15407544374466,49,25
"50","User #25348","Timepoint 50",7.09841960668564,49,25
"51","User #25348","Timepoint 51",6.8509134054184,49,25
"52","User #25348","Timepoint 52",6.74763208627701,49,25
"53","User #25348","Timepoint 53",7.17251545190811,49,25
"54","User #25348","Timepoint 54",6.99791330099106,49,25
"55","User #25348","Timepoint 55",7.16882383823395,49,25
"56","User #25348","Timepoint 56",6.70621913671494,49,25
"57","User #25348","Timepoint 57",7.40486288070679,49,25
"58","User #25348","Timepoint 58",7.21861028671265,49,25
"59","User #25348","Timepoint 59",7.23031222820282,49,25
"60","User #25348","Timepoint 60",7.13870674371719,49,25
"61","User #25348","Timepoint 61",7.46291142702103,49,25
"62","User #25348","Timepoint 62",7.30435156822205,49,25
"63","User #25348","Timepoint 63",7.3395779132843,49,25
"64","User #25348","Timepoint 64",7.24211895465851,49,25
"65","User #25375","Timepoint 1",0,49,25
"66","User #25375","Timepoint 2",0,49,25
"67","User #25375","Timepoint 3",0,49,25
"68","User #25375","Timepoint 4",0,49,25
"69","User #25375","Timepoint 5",0,49,25
"70","User #25375","Timepoint 6",0,49,25
"71","User #25375","Timepoint 7",0,49,25
"72","User #25375","Timepoint 8",0,49,25
"73","User #25375","Timepoint 9",0,49,25
