"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25334","Timepoint 1",0,35,26
"2","User #25334","Timepoint 2",0,35,26
"3","User #25334","Timepoint 3",0,35,26
"4","User #25334","Timepoint 4",0,35,26
"5","User #25334","Timepoint 5",0,35,26
"6","User #25334","Timepoint 6",0,35,26
"7","User #25334","Timepoint 7",0,35,26
"8","User #25334","Timepoint 8",0,35,26
"9","User #25334","Timepoint 9",0,35,26
"10","User #25334","Timepoint 10",0,35,26
"11","User #25334","Timepoint 11",0,35,26
"12","User #25334","Timepoint 12",0,35,26
"13","User #25334","Timepoint 13",0,35,26
"14","User #25334","Timepoint 14",0,35,26
"15","User #25334","Timepoint 15",0,35,26
"16","User #25334","Timepoint 16",0,35,26
"17","User #25334","Timepoint 17",NA,35,26
"18","User #25334","Timepoint 18",NA,35,26
"19","User #25334","Timepoint 19",NA,35,26
"20","User #25334","Timepoint 20",NA,35,26
"21","User #25334","Timepoint 21",NA,35,26
"22","User #25334","Timepoint 22",NA,35,26
"23","User #25334","Timepoint 23",NA,35,26
"24","User #25334","Timepoint 24",NA,35,26
"25","User #25334","Timepoint 25",8.23491752147675,35,26
"26","User #25334","Timepoint 26",8.23914736509323,35,26
"27","User #25334","Timepoint 27",8.17257106304169,35,26
"28","User #25334","Timepoint 28",8.1710422039032,35,26
"29","User #25334","Timepoint 29",8.15477579832077,35,26
"30","User #25334","Timepoint 30",8.05444955825806,35,26
"31","User #25334","Timepoint 31",8.09123426675797,35,26
"32","User #25334","Timepoint 32",8.00847351551056,35,26
"33","User #25334","Timepoint 33",8.26887249946594,35,26
"34","User #25334","Timepoint 34",8.21807384490967,35,26
"35","User #25334","Timepoint 35",8.14471304416656,35,26
"36","User #25334","Timepoint 36",8.16704094409943,35,26
"37","User #25334","Timepoint 37",8.19917142391205,35,26
"38","User #25334","Timepoint 38",8.13401341438293,35,26
"39","User #25334","Timepoint 39",8.06667476892471,35,26
"40","User #25334","Timepoint 40",7.98251330852509,35,26
"41","User #25334","Timepoint 41",7.93697327375412,35,26
"42","User #25334","Timepoint 42",7.9178574681282,35,26
"43","User #25334","Timepoint 43",7.88440883159637,35,26
"44","User #25334","Timepoint 44",7.94040739536285,35,26
"45","User #25334","Timepoint 45",8.03305685520172,35,26
"46","User #25334","Timepoint 46",7.90062934160233,35,26
"47","User #25334","Timepoint 47",7.94444769620895,35,26
"48","User #25334","Timepoint 48",7.8628221154213,35,26
"49","User #25334","Timepoint 49",8.81855773925781,35,26
"50","User #25334","Timepoint 50",8.79770660400391,35,26
"51","User #25334","Timepoint 51",8.75839811563492,35,26
