"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25361","Timepoint 1",0,48,22
"2","User #25361","Timepoint 2",0,48,22
"3","User #25361","Timepoint 3",0,48,22
"4","User #25361","Timepoint 4",0,48,22
"5","User #25361","Timepoint 5",0,48,22
"6","User #25361","Timepoint 6",0,48,22
"7","User #25361","Timepoint 7",0,48,22
"8","User #25361","Timepoint 8",0,48,22
"9","User #25361","Timepoint 9",0,48,22
"10","User #25361","Timepoint 10",0,48,22
"11","User #25361","Timepoint 11",0,48,22
"12","User #25361","Timepoint 12",0,48,22
"13","User #25361","Timepoint 13",0,48,22
"14","User #25361","Timepoint 14",0,48,22
"15","User #25361","Timepoint 15",0,48,22
"16","User #25361","Timepoint 16",0,48,22
"17","User #25361","Timepoint 17",10.9583220481873,48,22
"18","User #25361","Timepoint 18",11.0745725631714,48,22
"19","User #25361","Timepoint 19",10.6762700080872,48,22
"20","User #25361","Timepoint 20",10.8002784252167,48,22
"21","User #25361","Timepoint 21",10.4622960090637,48,22
"22","User #25361","Timepoint 22",10.8328709602356,48,22
"23","User #25361","Timepoint 23",10.9579744338989,48,22
"24","User #25361","Timepoint 24",10.4512865543365,48,22
"25","User #25361","Timepoint 25",10.8093776702881,48,22
"26","User #25361","Timepoint 26",10.8184790611267,48,22
"27","User #25361","Timepoint 27",10.5748047828674,48,22
"28","User #25361","Timepoint 28",10.4018723964691,48,22
"29","User #25361","Timepoint 29",10.3200492858887,48,22
"30","User #25361","Timepoint 30",10.5997741222382,48,22
"31","User #25361","Timepoint 31",10.5423862934113,48,22
"32","User #25361","Timepoint 32",10.3033728599548,48,22
"33","User #25361","Timepoint 33",10.0689721107483,48,22
"34","User #25361","Timepoint 34",9.96975660324097,48,22
"35","User #25361","Timepoint 35",9.89286088943481,48,22
"36","User #25361","Timepoint 36",9.77383947372437,48,22
"37","User #25361","Timepoint 37",9.77814078330994,48,22
"38","User #25361","Timepoint 38",9.88245844841003,48,22
"39","User #25361","Timepoint 39",9.59059619903564,48,22
"40","User #25361","Timepoint 40",9.57911014556885,48,22
"41","User #25361","Timepoint 41",10.464439868927,48,22
"42","User #25361","Timepoint 42",10.4172148704529,48,22
"43","User #25361","Timepoint 43",10.2826805114746,48,22
"44","User #25361","Timepoint 44",10.3227717876434,48,22
"45","User #25361","Timepoint 45",10.1007351875305,48,22
"46","User #25361","Timepoint 46",10.1796944141388,48,22
"47","User #25361","Timepoint 47",10.1788201332092,48,22
"48","User #25361","Timepoint 48",9.98563003540039,48,22
"49","User #25361","Timepoint 49",9.93342304229736,48,22
"50","User #25361","Timepoint 50",9.79599809646606,48,22
"51","User #25361","Timepoint 51",9.77334451675415,48,22
"52","User #25361","Timepoint 52",9.71994781494141,48,22
"53","User #25361","Timepoint 53",9.68760013580322,48,22
"54","User #25361","Timepoint 54",9.69900679588318,48,22
"55","User #25361","Timepoint 55",9.41151976585388,48,22
"56","User #25361","Timepoint 56",9.43422532081604,48,22
"57","User #25361","Timepoint 57",10.8196015357971,48,22
"58","User #25361","Timepoint 58",10.924617767334,48,22
"59","User #25361","Timepoint 59",10.5995178222656,48,22
"60","User #25361","Timepoint 60",10.7534472942352,48,22
"61","User #25361","Timepoint 61",10.3796806335449,48,22
"62","User #25361","Timepoint 62",10.6330149173737,48,22
"63","User #25361","Timepoint 63",10.7473969459534,48,22
"64","User #25361","Timepoint 64",10.3332631587982,48,22
"65","User #25307","Timepoint 1",0,48,22
"66","User #25307","Timepoint 2",0,48,22
"67","User #25307","Timepoint 3",0,48,22
"68","User #25307","Timepoint 4",0,48,22
"69","User #25307","Timepoint 5",0,48,22
"70","User #25307","Timepoint 6",0,48,22
"71","User #25307","Timepoint 7",0,48,22
"72","User #25307","Timepoint 8",0,48,22
"73","User #25307","Timepoint 9",0,48,22
"74","User #25307","Timepoint 10",0,48,22
"75","User #25307","Timepoint 11",0,48,22
"76","User #25307","Timepoint 12",0,48,22
"77","User #25307","Timepoint 13",0,48,22
"78","User #25307","Timepoint 14",0,48,22
"79","User #25307","Timepoint 15",0,48,22
"80","User #25307","Timepoint 16",0,48,22
