"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25346","Timepoint 1",0,31,17
"2","User #25346","Timepoint 2",0,31,17
"3","User #25346","Timepoint 3",0,31,17
"4","User #25346","Timepoint 4",0,31,17
"5","User #25346","Timepoint 5",0,31,17
"6","User #25346","Timepoint 6",0,31,17
"7","User #25346","Timepoint 7",0,31,17
"8","User #25346","Timepoint 8",0,31,17
"9","User #25346","Timepoint 9",0,31,17
"10","User #25346","Timepoint 10",0,31,17
"11","User #25346","Timepoint 11",0,31,17
"12","User #25346","Timepoint 12",0,31,17
"13","User #25346","Timepoint 13",0,31,17
"14","User #25346","Timepoint 14",0,31,17
"15","User #25346","Timepoint 15",0,31,17
"16","User #25346","Timepoint 16",0,31,17
"17","User #25346","Timepoint 17",6.37175226211548,31,17
"18","User #25346","Timepoint 18",6.45282280445099,31,17
"19","User #25346","Timepoint 19",6.54730641841888,31,17
"20","User #25346","Timepoint 20",6.35240030288696,31,17
"21","User #25346","Timepoint 21",6.34623277187347,31,17
"22","User #25346","Timepoint 22",6.16874480247498,31,17
"23","User #25346","Timepoint 23",5.97342896461487,31,17
"24","User #25346","Timepoint 24",6.04769778251648,31,17
"25","User #25346","Timepoint 25",6.39972054958344,31,17
"26","User #25346","Timepoint 26",6.64349448680878,31,17
"27","User #25346","Timepoint 27",6.4285933971405,31,17
"28","User #25346","Timepoint 28",5.37668251991272,31,17
"29","User #25346","Timepoint 29",7.42423510551453,31,17
"30","User #25346","Timepoint 30",5.30849906802177,31,17
"31","User #25346","Timepoint 31",4.84843191504478,31,17
"32","User #25346","Timepoint 32",5.4217372238636,31,17
"33","User #25346","Timepoint 33",6.80510139465332,31,17
"34","User #25346","Timepoint 34",5.22965569794178,31,17
"35","User #25346","Timepoint 35",5.36107656359673,31,17
"36","User #25346","Timepoint 36",5.53381007909775,31,17
"37","User #25346","Timepoint 37",6.81750130653381,31,17
"38","User #25346","Timepoint 38",4.38051325082779,31,17
"39","User #25346","Timepoint 39",4.94611421227455,31,17
"40","User #25346","Timepoint 40",8.0213737487793,31,17
"41","User #25346","Timepoint 41",6.6969211101532,31,17
"42","User #25346","Timepoint 42",6.32797729969025,31,17
"43","User #25346","Timepoint 43",6.72534942626953,31,17
"44","User #25346","Timepoint 44",5.94435799121857,31,17
"45","User #25346","Timepoint 45",5.92277312278748,31,17
"46","User #25346","Timepoint 46",5.96963828802109,31,17
"47","User #25346","Timepoint 47",4.56972327828407,31,17
"48","User #25346","Timepoint 48",6.02902805805206,31,17
"49","User #25346","Timepoint 49",6.46377354860306,31,17
"50","User #25346","Timepoint 50",5.67307764291763,31,17
"51","User #25346","Timepoint 51",6.44598361849785,31,17
"52","User #25346","Timepoint 52",7.21720105409622,31,17
"53","User #25346","Timepoint 53",6.49543613195419,31,17
"54","User #25346","Timepoint 54",5.69177035987377,31,17
"55","User #25346","Timepoint 55",5.50326980650425,31,17
"56","User #25346","Timepoint 56",6.07283791899681,31,17
"57","User #25346","Timepoint 57",6.70009618997574,31,17
"58","User #25346","Timepoint 58",5.6115837097168,31,17
"59","User #25346","Timepoint 59",5.38513883948326,31,17
