"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25342","Timepoint 1",0,42,10
"2","User #25342","Timepoint 2",0,42,10
"3","User #25342","Timepoint 3",0,42,10
"4","User #25342","Timepoint 4",0,42,10
"5","User #25342","Timepoint 5",0,42,10
"6","User #25342","Timepoint 6",0,42,10
"7","User #25342","Timepoint 7",0,42,10
"8","User #25342","Timepoint 8",0,42,10
"9","User #25342","Timepoint 9",0,42,10
"10","User #25342","Timepoint 10",0,42,10
"11","User #25342","Timepoint 11",0,42,10
"12","User #25342","Timepoint 12",0,42,10
"13","User #25342","Timepoint 13",0,42,10
"14","User #25342","Timepoint 14",0,42,10
"15","User #25342","Timepoint 15",0,42,10
"16","User #25342","Timepoint 16",0,42,10
"17","User #25342","Timepoint 17",11.3908017873764,42,10
"18","User #25342","Timepoint 18",8.73229968547821,42,10
"19","User #25342","Timepoint 19",8.83523261547089,42,10
"20","User #25342","Timepoint 20",9.27845266461372,42,10
"21","User #25342","Timepoint 21",14.328782081604,42,10
"22","User #25342","Timepoint 22",9.51906502246857,42,10
"23","User #25342","Timepoint 23",6.82653760910034,42,10
"24","User #25342","Timepoint 24",11.1350829005241,42,10
"25","User #25342","Timepoint 25",11.0091850757599,42,10
"26","User #25342","Timepoint 26",9.42123734951019,42,10
"27","User #25342","Timepoint 27",8.64394715428352,42,10
"28","User #25342","Timepoint 28",8.92331290245056,42,10
"29","User #25342","Timepoint 29",9.20104518532753,42,10
"30","User #25342","Timepoint 30",8.03206607699394,42,10
"31","User #25342","Timepoint 31",8.23649415373802,42,10
"32","User #25342","Timepoint 32",9.53451806306839,42,10
"33","User #25342","Timepoint 33",7.74556867778301,42,10
"34","User #25342","Timepoint 34",7.44504715502262,42,10
"35","User #25342","Timepoint 35",5.85502520948648,42,10
"36","User #25342","Timepoint 36",7.17513610422611,42,10
"37","User #25342","Timepoint 37",6.71769635379314,42,10
"38","User #25342","Timepoint 38",10.0977932214737,42,10
"39","User #25342","Timepoint 39",8.66053715348244,42,10
"40","User #25342","Timepoint 40",9.83279424905777,42,10
"41","User #25342","Timepoint 41",8.65398973226547,42,10
"42","User #25342","Timepoint 42",6.89082625508308,42,10
"43","User #25342","Timepoint 43",9.23941472172737,42,10
