"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25344","Timepoint 1",0,43,30
"2","User #25344","Timepoint 2",0,43,30
"3","User #25344","Timepoint 3",0,43,30
"4","User #25344","Timepoint 4",0,43,30
"5","User #25344","Timepoint 5",0,43,30
"6","User #25344","Timepoint 6",0,43,30
"7","User #25344","Timepoint 7",0,43,30
"8","User #25344","Timepoint 8",0,43,30
"9","User #25344","Timepoint 9",0,43,30
"10","User #25344","Timepoint 10",0,43,30
"11","User #25344","Timepoint 11",0,43,30
"12","User #25344","Timepoint 12",0,43,30
"13","User #25344","Timepoint 13",0,43,30
"14","User #25344","Timepoint 14",0,43,30
"15","User #25344","Timepoint 15",0,43,30
"16","User #25344","Timepoint 16",0,43,30
"17","User #25344","Timepoint 17",NA,43,30
"18","User #25344","Timepoint 18",NA,43,30
"19","User #25344","Timepoint 19",NA,43,30
"20","User #25344","Timepoint 20",NA,43,30
"21","User #25344","Timepoint 21",NA,43,30
"22","User #25344","Timepoint 22",NA,43,30
"23","User #25344","Timepoint 23",NA,43,30
"24","User #25344","Timepoint 24",NA,43,30
"25","User #25344","Timepoint 25",9.94153669476509,43,30
"26","User #25344","Timepoint 26",9.92420095205307,43,30
"27","User #25344","Timepoint 27",10.2243639230728,43,30
"28","User #25344","Timepoint 28",10.4413513243198,43,30
"29","User #25344","Timepoint 29",10.3259934484959,43,30
"30","User #25344","Timepoint 30",10.4509038329124,43,30
"31","User #25344","Timepoint 31",10.7130383849144,43,30
"32","User #25344","Timepoint 32",10.7955783009529,43,30
"33","User #25344","Timepoint 33",10.5767888426781,43,30
"34","User #25344","Timepoint 34",10.807037115097,43,30
"35","User #25344","Timepoint 35",9.15877223014832,43,30
"36","User #25344","Timepoint 36",11.4449318647385,43,30
"37","User #25344","Timepoint 37",13.194814145565,43,30
"38","User #25344","Timepoint 38",14.9989299178123,43,30
"39","User #25344","Timepoint 39",11.7799400687218,43,30
"40","User #25344","Timepoint 40",12.9419911503792,43,30
"41","User #25344","Timepoint 41",6.76044479012489,43,30
"42","User #25344","Timepoint 42",7.68326190114021,43,30
"43","User #25344","Timepoint 43",7.00832819193602,43,30
"44","User #25344","Timepoint 44",9.03318127989769,43,30
"45","User #25344","Timepoint 45",9.83248290419579,43,30
"46","User #25344","Timepoint 46",10.635204076767,43,30
"47","User #25344","Timepoint 47",9.06580221652985,43,30
"48","User #25344","Timepoint 48",8.97076231241226,43,30
"49","User #25344","Timepoint 49",13.2378773093224,43,30
"50","User #25344","Timepoint 50",10.7538756132126,43,30
"51","User #25344","Timepoint 51",8.03341974318027,43,30
"52","User #25344","Timepoint 52",9.32714802026749,43,30
"53","User #25344","Timepoint 53",9.94701105356216,43,30
"54","User #25344","Timepoint 54",11.1420767903328,43,30
"55","User #25344","Timepoint 55",10.5602087378502,43,30
"56","User #25344","Timepoint 56",11.1563621163368,43,30
"57","User #25344","Timepoint 57",10.5412371456623,43,30
"58","User #25344","Timepoint 58",12.5846973657608,43,30
"59","User #25344","Timepoint 59",9.94467726349831,43,30
"60","User #25344","Timepoint 60",11.7107610106468,43,30
"61","User #25344","Timepoint 61",9.77212858200073,43,30
"62","User #25344","Timepoint 62",10.8326717615128,43,30
"63","User #25344","Timepoint 63",9.1551576256752,43,30
"64","User #25344","Timepoint 64",10.0710713863373,43,30
"65","User #25301","Timepoint 1",0,43,30
"66","User #25301","Timepoint 2",0,43,30
"67","User #25301","Timepoint 3",0,43,30
"68","User #25301","Timepoint 4",0,43,30
"69","User #25301","Timepoint 5",0,43,30
"70","User #25301","Timepoint 6",0,43,30
"71","User #25301","Timepoint 7",0,43,30
"72","User #25301","Timepoint 8",0,43,30
"73","User #25301","Timepoint 9",0,43,30
"74","User #25301","Timepoint 10",0,43,30
"75","User #25301","Timepoint 11",0,43,30
"76","User #25301","Timepoint 12",0,43,30
"77","User #25301","Timepoint 13",0,43,30
"78","User #25301","Timepoint 14",0,43,30
"79","User #25301","Timepoint 15",0,43,30
"80","User #25301","Timepoint 16",0,43,30
"81","User #25301","Timepoint 17",NA,43,30
"82","User #25301","Timepoint 18",NA,43,30
"83","User #25301","Timepoint 19",NA,43,30
"84","User #25301","Timepoint 20",NA,43,30
"85","User #25301","Timepoint 21",NA,43,30
"86","User #25301","Timepoint 22",NA,43,30
"87","User #25301","Timepoint 23",NA,43,30
"88","User #25301","Timepoint 24",NA,43,30
"89","User #25301","Timepoint 25",7.89111995697021,43,30
"90","User #25301","Timepoint 26",7.85088193416595,43,30
"91","User #25301","Timepoint 27",7.96765863895416,43,30
"92","User #25301","Timepoint 28",7.98572099208832,43,30
"93","User #25301","Timepoint 29",7.9768785238266,43,30
"94","User #25301","Timepoint 30",7.99610280990601,43,30
"95","User #25301","Timepoint 31",8.06434154510498,43,30
"96","User #25301","Timepoint 32",8.14566397666931,43,30
"97","User #25301","Timepoint 33",8.18431115150452,43,30
"98","User #25301","Timepoint 34",8.07703375816345,43,30
"99","User #25301","Timepoint 35",8.24035453796387,43,30
"100","User #25301","Timepoint 36",8.26388621330261,43,30
"101","User #25301","Timepoint 37",8.11096930503845,43,30
"102","User #25301","Timepoint 38",8.27971792221069,43,30
"103","User #25301","Timepoint 39",8.39966177940369,43,30
"104","User #25301","Timepoint 40",8.26617884635925,43,30
"105","User #25301","Timepoint 41",8.37590789794922,43,30
"106","User #25301","Timepoint 42",8.07543206214905,43,30
"107","User #25301","Timepoint 43",8.39078521728516,43,30
"108","User #25301","Timepoint 44",8.36907625198364,43,30
"109","User #25301","Timepoint 45",8.23868703842163,43,30
"110","User #25301","Timepoint 46",8.43582582473755,43,30
"111","User #25301","Timepoint 47",8.60550403594971,43,30
"112","User #25301","Timepoint 48",8.27049016952515,43,30
"113","User #25301","Timepoint 49",8.50211071968079,43,30
"114","User #25301","Timepoint 50",8.00573325157166,43,30
"115","User #25301","Timepoint 51",8.56309986114502,43,30
"116","User #25301","Timepoint 52",8.40220928192139,43,30
"117","User #25301","Timepoint 53",8.30783581733704,43,30
"118","User #25301","Timepoint 54",8.47882223129272,43,30
"119","User #25301","Timepoint 55",8.47055149078369,43,30
"120","User #25301","Timepoint 56",8.60495090484619,43,30
"121","User #25301","Timepoint 57",8.23396825790405,43,30
"122","User #25301","Timepoint 58",8.2091600894928,43,30
"123","User #25301","Timepoint 59",8.2628493309021,43,30
"124","User #25301","Timepoint 60",8.41154336929321,43,30
"125","User #25301","Timepoint 61",8.23395919799805,43,30
"126","User #25301","Timepoint 62",8.38742113113403,43,30
"127","User #25301","Timepoint 63",8.32234501838684,43,30
"128","User #25301","Timepoint 64",8.5816490650177,43,30
"129","User #25385","Timepoint 1",0,43,30
"130","User #25385","Timepoint 2",0,43,30
"131","User #25385","Timepoint 3",0,43,30
"132","User #25385","Timepoint 4",0,43,30
"133","User #25385","Timepoint 5",0,43,30
"134","User #25385","Timepoint 6",0,43,30
"135","User #25385","Timepoint 7",0,43,30
"136","User #25385","Timepoint 8",0,43,30
"137","User #25385","Timepoint 9",0,43,30
"138","User #25385","Timepoint 10",0,43,30
"139","User #25385","Timepoint 11",0,43,30
"140","User #25385","Timepoint 12",0,43,30
"141","User #25385","Timepoint 13",0,43,30
"142","User #25385","Timepoint 14",0,43,30
"143","User #25385","Timepoint 15",0,43,30
"144","User #25385","Timepoint 16",0,43,30
"145","User #25385","Timepoint 17",NA,43,30
"146","User #25385","Timepoint 18",NA,43,30
"147","User #25385","Timepoint 19",NA,43,30
"148","User #25385","Timepoint 20",NA,43,30
"149","User #25385","Timepoint 21",NA,43,30
"150","User #25385","Timepoint 22",NA,43,30
"151","User #25385","Timepoint 23",NA,43,30
"152","User #25385","Timepoint 24",NA,43,30
"153","User #25385","Timepoint 25",9.67427915334702,43,30
"154","User #25385","Timepoint 26",9.58748483657837,43,30
"155","User #25385","Timepoint 27",9.72089952230453,43,30
"156","User #25385","Timepoint 28",9.75629645586014,43,30
"157","User #25385","Timepoint 29",9.84123343229294,43,30
"158","User #25385","Timepoint 30",9.72790992259979,43,30
"159","User #25385","Timepoint 31",9.90444934368134,43,30
"160","User #25385","Timepoint 32",9.83414578437805,43,30
"161","User #25385","Timepoint 33",10.48610496521,43,30
"162","User #25385","Timepoint 34",9.68131959438324,43,30
"163","User #25385","Timepoint 35",10.4892256259918,43,30
"164","User #25385","Timepoint 36",9.25103551149368,43,30
"165","User #25385","Timepoint 37",9.56953155994415,43,30
"166","User #25385","Timepoint 38",11.2789047956467,43,30
"167","User #25385","Timepoint 39",13.4071493148804,43,30
"168","User #25385","Timepoint 40",10.1061199903488,43,30
"169","User #25385","Timepoint 41",8.3149608373642,43,30
"170","User #25385","Timepoint 42",10.7037959098816,43,30
"171","User #25385","Timepoint 43",7.11435696482658,43,30
"172","User #25385","Timepoint 44",9.64639562368393,43,30
"173","User #25385","Timepoint 45",9.5052188038826,43,30
"174","User #25385","Timepoint 46",8.199851334095,43,30
"175","User #25385","Timepoint 47",8.72779178619385,43,30
"176","User #25385","Timepoint 48",8.221031665802,43,30
"177","User #25385","Timepoint 49",11.0981588363647,43,30
"178","User #25385","Timepoint 50",12.9326553344727,43,30
"179","User #25385","Timepoint 51",12.5642852783203,43,30
"180","User #25385","Timepoint 52",8.19196581840515,43,30
"181","User #25385","Timepoint 53",9.26144790649414,43,30
"182","User #25385","Timepoint 54",10.0159401893616,43,30
"183","User #25385","Timepoint 55",9.15034103393555,43,30
"184","User #25385","Timepoint 56",9.74762153625488,43,30
"185","User #25385","Timepoint 57",10.4400293827057,43,30
"186","User #25385","Timepoint 58",9.56457042694092,43,30
"187","User #25385","Timepoint 59",9.5393705368042,43,30
"188","User #25385","Timepoint 60",10.5789675712585,43,30
"189","User #25385","Timepoint 61",10.2945594787598,43,30
"190","User #25385","Timepoint 62",10.253279209137,43,30
"191","User #25385","Timepoint 63",9.50540232658386,43,30
"192","User #25385","Timepoint 64",9.94175291061401,43,30
"193","User #25393","Timepoint 1",0,43,30
"194","User #25393","Timepoint 2",0,43,30
"195","User #25393","Timepoint 3",0,43,30
"196","User #25393","Timepoint 4",0,43,30
"197","User #25393","Timepoint 5",0,43,30
"198","User #25393","Timepoint 6",0,43,30
"199","User #25393","Timepoint 7",0,43,30
"200","User #25393","Timepoint 8",0,43,30
"201","User #25393","Timepoint 9",0,43,30
"202","User #25393","Timepoint 10",0,43,30
"203","User #25393","Timepoint 11",0,43,30
"204","User #25393","Timepoint 12",0,43,30
"205","User #25393","Timepoint 13",0,43,30
"206","User #25393","Timepoint 14",0,43,30
"207","User #25393","Timepoint 15",0,43,30
"208","User #25393","Timepoint 16",0,43,30
"209","User #25393","Timepoint 17",NA,43,30
"210","User #25393","Timepoint 18",NA,43,30
"211","User #25393","Timepoint 19",NA,43,30
"212","User #25393","Timepoint 20",NA,43,30
"213","User #25393","Timepoint 21",NA,43,30
"214","User #25393","Timepoint 22",NA,43,30
"215","User #25393","Timepoint 23",NA,43,30
"216","User #25393","Timepoint 24",NA,43,30
"217","User #25393","Timepoint 25",8.771429002285,43,30
"218","User #25393","Timepoint 26",8.76368314027786,43,30
