"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25335","Timepoint 1",0,80,37
"2","User #25335","Timepoint 2",0,80,37
"3","User #25335","Timepoint 3",0,80,37
"4","User #25335","Timepoint 4",0,80,37
"5","User #25335","Timepoint 5",0,80,37
"6","User #25335","Timepoint 6",0,80,37
"7","User #25335","Timepoint 7",0,80,37
"8","User #25335","Timepoint 8",0,80,37
"9","User #25335","Timepoint 9",0,80,37
"10","User #25335","Timepoint 10",0,80,37
"11","User #25335","Timepoint 11",0,80,37
"12","User #25335","Timepoint 12",0,80,37
"13","User #25335","Timepoint 13",0,80,37
"14","User #25335","Timepoint 14",0,80,37
"15","User #25335","Timepoint 15",0,80,37
"16","User #25335","Timepoint 16",0,80,37
"17","User #25335","Timepoint 17",NA,80,37
"18","User #25335","Timepoint 18",NA,80,37
"19","User #25335","Timepoint 19",NA,80,37
"20","User #25335","Timepoint 20",NA,80,37
"21","User #25335","Timepoint 21",NA,80,37
"22","User #25335","Timepoint 22",NA,80,37
"23","User #25335","Timepoint 23",NA,80,37
"24","User #25335","Timepoint 24",NA,80,37
"25","User #25335","Timepoint 25",NA,80,37
"26","User #25335","Timepoint 26",NA,80,37
"27","User #25335","Timepoint 27",NA,80,37
"28","User #25335","Timepoint 28",NA,80,37
"29","User #25335","Timepoint 29",NA,80,37
"30","User #25335","Timepoint 30",NA,80,37
"31","User #25335","Timepoint 31",NA,80,37
"32","User #25335","Timepoint 32",NA,80,37
"33","User #25335","Timepoint 33",7.46133685112,80,37
"34","User #25335","Timepoint 34",7.78567242622375,80,37
"35","User #25335","Timepoint 35",4.17044627666473,80,37
"36","User #25335","Timepoint 36",2.36069107055664,80,37
"37","User #25335","Timepoint 37",8.0388069152832,80,37
"38","User #25335","Timepoint 38",9.20141458511353,80,37
"39","User #25335","Timepoint 39",7.98327946662903,80,37
"40","User #25335","Timepoint 40",7.09297275543213,80,37
"41","User #25335","Timepoint 41",2.28065252304077,80,37
"42","User #25335","Timepoint 42",1.73019456863403,80,37
"43","User #25335","Timepoint 43",4.51237618923187,80,37
"44","User #25335","Timepoint 44",12.1764078140259,80,37
"45","User #25335","Timepoint 45",0.418850421905518,80,37
"46","User #25335","Timepoint 46",1.6850733757019,80,37
"47","User #25335","Timepoint 47",7.42511713504791,80,37
"48","User #25335","Timepoint 48",5.49307823181152,80,37
"49","User #25335","Timepoint 49",7.06626117229462,80,37
"50","User #25335","Timepoint 50",6.87150800228119,80,37
"51","User #25335","Timepoint 51",7.17099344730377,80,37
"52","User #25335","Timepoint 52",7.13843238353729,80,37
"53","User #25335","Timepoint 53",6.7084966301918,80,37
"54","User #25335","Timepoint 54",6.69722163677216,80,37
"55","User #25335","Timepoint 55",7.212366938591,80,37
"56","User #25335","Timepoint 56",6.94142544269562,80,37
"57","User #25335","Timepoint 57",7.80663216114044,80,37
"58","User #25335","Timepoint 58",7.75256335735321,80,37
"59","User #25335","Timepoint 59",7.55937123298645,80,37
"60","User #25335","Timepoint 60",6.50082111358643,80,37
"61","User #25335","Timepoint 61",7.58688044548035,80,37
"62","User #25335","Timepoint 62",6.98103356361389,80,37
"63","User #25335","Timepoint 63",6.75867307186127,80,37
