"","ID","Timepoint","Prediction","Bootstrap","Jackknife"
"1","User #25346","Timepoint 1",0,32,23
"2","User #25346","Timepoint 2",0,32,23
"3","User #25346","Timepoint 3",0,32,23
"4","User #25346","Timepoint 4",0,32,23
"5","User #25346","Timepoint 5",0,32,23
"6","User #25346","Timepoint 6",0,32,23
"7","User #25346","Timepoint 7",0,32,23
"8","User #25346","Timepoint 8",0,32,23
"9","User #25346","Timepoint 9",0,32,23
"10","User #25346","Timepoint 10",0,32,23
"11","User #25346","Timepoint 11",0,32,23
"12","User #25346","Timepoint 12",0,32,23
"13","User #25346","Timepoint 13",0,32,23
"14","User #25346","Timepoint 14",0,32,23
"15","User #25346","Timepoint 15",0,32,23
"16","User #25346","Timepoint 16",0,32,23
"17","User #25346","Timepoint 17",5.57168589532375,32,23
"18","User #25346","Timepoint 18",5.29739486426115,32,23
"19","User #25346","Timepoint 19",5.60643672943115,32,23
"20","User #25346","Timepoint 20",5.7189044803381,32,23
"21","User #25346","Timepoint 21",5.5339780151844,32,23
"22","User #25346","Timepoint 22",5.55769848823547,32,23
"23","User #25346","Timepoint 23",5.59880436956882,32,23
"24","User #25346","Timepoint 24",5.72250726819038,32,23
"25","User #25346","Timepoint 25",5.6378800868988,32,23
"26","User #25346","Timepoint 26",5.77784597873688,32,23
"27","User #25346","Timepoint 27",5.74513393640518,32,23
"28","User #25346","Timepoint 28",5.66329526901245,32,23
"29","User #25346","Timepoint 29",5.84489324688911,32,23
"30","User #25346","Timepoint 30",5.56090126931667,32,23
"31","User #25346","Timepoint 31",5.52560389041901,32,23
"32","User #25346","Timepoint 32",5.54900406301022,32,23
"33","User #25346","Timepoint 33",6.17783781886101,32,23
"34","User #25346","Timepoint 34",5.19441692531109,32,23
"35","User #25346","Timepoint 35",5.2337139248848,32,23
"36","User #25346","Timepoint 36",5.20943879336119,32,23
"37","User #25346","Timepoint 37",5.93554753065109,32,23
"38","User #25346","Timepoint 38",5.66844256222248,32,23
"39","User #25346","Timepoint 39",5.26514405012131,32,23
"40","User #25346","Timepoint 40",5.57570791244507,32,23
"41","User #25346","Timepoint 41",4.91035060584545,32,23
"42","User #25346","Timepoint 42",5.10349795222282,32,23
"43","User #25346","Timepoint 43",7.2449449300766,32,23
"44","User #25346","Timepoint 44",5.62699523568153,32,23
"45","User #25346","Timepoint 45",5.24042423069477,32,23
"46","User #25346","Timepoint 46",7.01260054111481,32,23
"47","User #25346","Timepoint 47",5.12936975806952,32,23
"48","User #25346","Timepoint 48",4.98216035962105,32,23
"49","User #25346","Timepoint 49",5.25035117566586,32,23
"50","User #25346","Timepoint 50",5.65964715182781,32,23
"51","User #25346","Timepoint 51",6.77692055702209,32,23
"52","User #25346","Timepoint 52",5.22445404529572,32,23
"53","User #25346","Timepoint 53",5.25877679884434,32,23
"54","User #25346","Timepoint 54",5.79960227012634,32,23
"55","User #25346","Timepoint 55",6.15845787525177,32,23
"56","User #25346","Timepoint 56",5.7615632712841,32,23
"57","User #25346","Timepoint 57",5.2413392663002,32,23
"58","User #25346","Timepoint 58",5.34012938290834,32,23
"59","User #25346","Timepoint 59",6.00787419080734,32,23
"60","User #25346","Timepoint 60",5.24926637858152,32,23
"61","User #25346","Timepoint 61",5.18866676092148,32,23
"62","User #25346","Timepoint 62",5.84036514163017,32,23
"63","User #25346","Timepoint 63",5.09083293005824,32,23
"64","User #25346","Timepoint 64",5.42043143510818,32,23
"65","User #25375","Timepoint 1",0,32,23
"66","User #25375","Timepoint 2",0,32,23
"67","User #25375","Timepoint 3",0,32,23
"68","User #25375","Timepoint 4",0,32,23
"69","User #25375","Timepoint 5",0,32,23
